ConfigSpace (len=10454400, space_map=
   0 tile_f: Split(policy=all, product=512, num_outputs=4) len=220
   1 tile_y: Split(policy=all, product=7, num_outputs=4) len=4
   2 tile_x: Split(policy=all, product=7, num_outputs=4) len=4
   3 tile_rc: Split(policy=all, product=512, num_outputs=3) len=55
   4 tile_ry: Split(policy=all, product=3, num_outputs=3) len=3
   5 tile_rx: Split(policy=all, product=3, num_outputs=3) len=3
   6 auto_unroll_max_step: OtherOption([0, 512, 1500]) len=3
   7 unroll_explicit: OtherOption([0, 1]) len=2
)
LOAD HISTORY FROM FILE
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [4, 8, 2, 8]), ('tile_y', [1, 7, 1, 1]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [32, 4, 4]), ('tile_ry', [1, 3, 1]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,7820046) MeasureResult(costs=(1000000000.0,), error_no=1, all_cost=0.07363414764404297, timestamp=1543994393.7804172)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 3, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 0)],,None,4882979) MeasureResult(costs=(0.00038084094061757723,), error_no=0, all_cost=2.149376392364502, timestamp=1543995144.2464602)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 0)],,None,4495779) MeasureResult(costs=(0.00028243830641330167,), error_no=0, all_cost=1.729550838470459, timestamp=1543995145.4494054)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 0)],,None,3914979) MeasureResult(costs=(0.0003584663919239905,), error_no=0, all_cost=1.9077200889587402, timestamp=1543995146.8265347)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [64, 2, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,2948725) MeasureResult(costs=(0.0015176316365795724,), error_no=0, all_cost=4.26793360710144, timestamp=1543995150.3108451)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [64, 2, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 3, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,3142325) MeasureResult(costs=(0.002119883643705463,), error_no=0, all_cost=5.0497612953186035, timestamp=1543995154.5414922)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [64, 2, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 0)],,None,4691125) MeasureResult(costs=(0.0020289848289786225,), error_no=0, all_cost=5.392472982406616, timestamp=1543995159.2776856)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [64, 2, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 3, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 0)],,None,4884725) MeasureResult(costs=(0.0021067742304038007,), error_no=0, all_cost=5.163548231124878, timestamp=1543995163.7973855)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [128, 2, 2, 1]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [256, 2, 1]), ('tile_ry', [3, 1, 1]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 0), ('unroll_explicit', 0)],,None,5951) MeasureResult(costs=(0.0007706271615201901,), error_no=0, all_cost=2.0967142581939697, timestamp=1543995165.497665)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [7, 1, 1, 1]), ('tile_x', [1, 1, 1, 7]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,7401759) MeasureResult(costs=(0.0004945316247030879,), error_no=0, all_cost=1.919236183166504, timestamp=1543995166.8359964)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [7, 1, 1, 1]), ('tile_x', [1, 1, 1, 7]), ('tile_rc', [64, 4, 2]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,8176159) MeasureResult(costs=(0.0005637172114014252,), error_no=0, all_cost=1.968398094177246, timestamp=1543995168.3411908)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [7, 1, 1, 1]), ('tile_x', [1, 1, 1, 7]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,7982559) MeasureResult(costs=(0.00036670340380047506,), error_no=0, all_cost=1.977201223373413, timestamp=1543995169.7275498)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 4, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,2755126) MeasureResult(costs=(0.003741043883610451,), error_no=0, all_cost=10.281341075897217, timestamp=1543995178.6554425)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 4, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,2174326) MeasureResult(costs=(0.0007446116793349168,), error_no=0, all_cost=2.905986785888672, timestamp=1543995180.9412968)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 4, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,2948726) MeasureResult(costs=(0.0029671294228028507,), error_no=0, all_cost=7.048117160797119, timestamp=1543995187.1583438)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [7, 1, 1, 1]), ('tile_x', [1, 1, 1, 7]), ('tile_rc', [64, 4, 2]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 1)],,None,9918559) MeasureResult(costs=(0.0005289025653206651,), error_no=0, all_cost=2.1471550464630127, timestamp=1543995188.7399118)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,8174179) MeasureResult(costs=(0.0005018085344418052,), error_no=0, all_cost=1.8324227333068848, timestamp=1543995190.0442328)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,7399779) MeasureResult(costs=(0.0005274046318289787,), error_no=0, all_cost=1.9250998497009277, timestamp=1543995191.5900323)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 3, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,8367779) MeasureResult(costs=(0.0002664115629453682,), error_no=0, all_cost=1.645798683166504, timestamp=1543995192.7553313)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,7980579) MeasureResult(costs=(0.000287579919239905,), error_no=0, all_cost=1.639613389968872, timestamp=1543995193.8210618)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 7, 1, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,2754259) MeasureResult(costs=(0.003938499954869359,), error_no=0, all_cost=7.646357297897339, timestamp=1543995211.2558842)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 8, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 7, 1, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,2173459) MeasureResult(costs=(0.0044796249453681715,), error_no=0, all_cost=7.733643293380737, timestamp=1543995217.863738)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [128, 2, 2, 1]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [256, 2, 1]), ('tile_ry', [3, 1, 1]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,1748351) MeasureResult(costs=(0.0007121640166270783,), error_no=0, all_cost=2.662501811981201, timestamp=1543995219.6569054)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 8, 2, 1]), ('tile_y', [1, 1, 7, 1]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [64, 8, 1]), ('tile_ry', [3, 1, 1]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 0), ('unroll_explicit', 0)],,None,11013) MeasureResult(costs=(0.0007458685724465559,), error_no=0, all_cost=2.8367958068847656, timestamp=1543995221.603293)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 8, 2, 1]), ('tile_y', [7, 1, 1, 1]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 8, 1]), ('tile_ry', [3, 1, 1]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 0), ('unroll_explicit', 0)],,None,12333) MeasureResult(costs=(0.0006480579334916865,), error_no=0, all_cost=2.776540517807007, timestamp=1543995223.4705493)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [128, 1, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 3, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,3142324) MeasureResult(costs=(0.0017125070071258909,), error_no=0, all_cost=4.601473569869995, timestamp=1543995227.1697004)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [128, 1, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,2755124) MeasureResult(costs=(0.0020666333372921612,), error_no=0, all_cost=5.3134448528289795, timestamp=1543995231.7671463)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [128, 1, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,2174324) MeasureResult(costs=(0.0003122983800475059,), error_no=0, all_cost=1.9106354713439941, timestamp=1543995233.1002162)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [128, 1, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 512), ('unroll_explicit', 0)],,None,2948724) MeasureResult(costs=(0.0014085534465558193,), error_no=0, all_cost=4.382637977600098, timestamp=1543995236.45396)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [128, 2, 2, 1]), ('tile_y', [7, 1, 1, 1]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 8, 1]), ('tile_ry', [3, 1, 1]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 0), ('unroll_explicit', 0)],,None,12331) MeasureResult(costs=(0.000411016513064133,), error_no=0, all_cost=1.99406099319458, timestamp=1543995237.8098898)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [128, 2, 2, 1]), ('tile_y', [1, 1, 7, 1]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [64, 8, 1]), ('tile_ry', [3, 1, 1]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 0), ('unroll_explicit', 0)],,None,11011) MeasureResult(costs=(0.0007758937885985748,), error_no=0, all_cost=2.4609618186950684, timestamp=1543995239.570162)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 4, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 0)],,None,4497526) MeasureResult(costs=(0.0038279773159144896,), error_no=0, all_cost=10.273663520812988, timestamp=1543995248.4395552)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 4, 2, 2]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [64, 4, 2]), ('tile_ry', [1, 1, 3]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 0)],,None,3916726) MeasureResult(costs=(0.0007436600356294536,), error_no=0, all_cost=2.5148465633392334, timestamp=1543995250.2083852)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [2, 8, 4, 8]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [16, 16, 2]), ('tile_ry', [1, 3, 1]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 0), ('unroll_explicit', 1)],,None,6053452) MeasureResult(costs=(1000000000.0,), error_no=1, all_cost=0.06390571594238281, timestamp=1543995196.2427335)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [1, 16, 32, 1]), ('tile_y', [1, 1, 7, 1]), ('tile_x', [1, 7, 1, 1]), ('tile_rc', [2, 1, 256]), ('tile_ry', [1, 3, 1]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 0), ('unroll_explicit', 0)],,None,378004) MeasureResult(costs=(1000000000.0,), error_no=1, all_cost=0.061365365982055664, timestamp=1543995196.2428067)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [2, 8, 4, 8]), ('tile_y', [1, 1, 1, 7]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [4, 4, 32]), ('tile_ry', [1, 1, 3]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 0)],,None,5182252) MeasureResult(costs=(1000000000.0,), error_no=1, all_cost=0.043573617935180664, timestamp=1543995196.242869)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [8, 1, 2, 32]), ('tile_y', [1, 1, 7, 1]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [32, 2, 8]), ('tile_ry', [1, 1, 3]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,8038550) MeasureResult(costs=(0.008028432239904989,), error_no=0, all_cost=13.87812876701355, timestamp=1543995262.7851145)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [32, 1, 2, 8]), ('tile_y', [1, 1, 7, 1]), ('tile_x', [1, 1, 7, 1]), ('tile_rc', [4, 128, 1]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 1)],,None,9319783) MeasureResult(costs=(1000000000.0,), error_no=1, all_cost=0.05588817596435547, timestamp=1543995196.6366599)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [1, 8, 64, 1]), ('tile_y', [1, 7, 1, 1]), ('tile_x', [1, 1, 1, 7]), ('tile_rc', [2, 2, 128]), ('tile_ry', [3, 1, 1]), ('tile_rx', [3, 1, 1]), ('auto_unroll_max_step', 512), ('unroll_explicit', 1)],,None,7148508) MeasureResult(costs=(1000000000.0,), error_no=1, all_cost=0.04295039176940918, timestamp=1543995196.63673)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [16, 1, 8, 4]), ('tile_y', [7, 1, 1, 1]), ('tile_x', [1, 1, 1, 7]), ('tile_rc', [1, 1, 512]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 3, 1]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 1)],,None,9485641) MeasureResult(costs=(1000000000.0,), error_no=1, all_cost=0.3794567584991455, timestamp=1543995196.6367936)
MeasureInput(target=cuda, task=Task(func_name=conv2d_no_batching, args=(1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1)), kwargs={}, workload=('conv2d_no_batching', 1, 7, 7, 512, 512, 3, 3, (1, 1), (1, 1))), config=[('tile_f', [1, 4, 32, 4]), ('tile_y', [7, 1, 1, 1]), ('tile_x', [7, 1, 1, 1]), ('tile_rc', [1, 8, 64]), ('tile_ry', [3, 1, 1]), ('tile_rx', [1, 1, 3]), ('auto_unroll_max_step', 1500), ('unroll_explicit', 1)],,None,10042692) MeasureResult(costs=(1000000000.0,), error_no=1, all_cost=0.05192732810974121, timestamp=1543995196.6368487)
